Date,Portfolio,Rep,Sector,High,Low
2019-10-31 00:00:00,P1,Ringo,Materials,176.9217,130.957498
2019-10-31 00:00:00,P2,John,Information Technology,70.2556,43.757
2019-10-31 00:00:00,P3,Paul,Industrials,103.4586,58.065
2019-10-31 00:00:00,P4,George,Materials,143.5401,88.543
2019-10-31 00:00:00,P5,Ringo,Real Estate,134.37,104.7522
2019-10-31 00:00:00,P1,John,Health Care,150.8334,94.2564
2019-10-31 00:00:00,P2,Paul,Health Care,290.1932,90.7578
2019-10-31 00:00:00,P3,George,Industrials,90.7081,65.3856
2019-10-31 00:00:00,P4,Ringo,Health Care,251.664,156.8686
2019-10-31 00:00:00,P5,John,Information Technology,275.5467,204.82
2019-10-31 00:00:00,P1,Paul,Utilities,46.0055,36.1032
2019-10-31 00:00:00,P2,George,Financials,105.36,76.1754
2019-10-31 00:00:00,P3,Ringo,Information Technology,1221.96,807.814
2019-10-31 00:00:00,P4,John,Information Technology,1186.89,787.126494
2019-10-31 00:00:00,P5,Paul,Consumer Staples,78.5679,58.8098
2019-10-31 00:00:00,P1,George,Consumer Discretionary,1468.04,796.25
2019-10-31 00:00:00,P2,Ringo,Utilities,66.1878,50.7738
2019-10-31 00:00:00,P3,John,Industrials,58.4892,38.4258
2019-10-31 00:00:00,P4,Paul,Utilities,77.2893,61.4362
2019-10-31 00:00:00,P5,George,Financials,102.385,73.9998
2019-10-31 00:00:00,P1,Ringo,Financials,66.627,56.693
2019-10-31 00:00:00,P2,John,Real Estate,156.8328,101.2928
2019-10-31 00:00:00,P3,Paul,Utilities,92.37,70.4522
2019-10-31 00:00:00,P4,George,Financials,187.578,116.4632
2019-10-31 00:00:00,P5,Ringo,Health Care,106.27,70.462
2019-10-31 00:00:00,P1,John,Industrials,80.0802,50.2838
2019-10-31 00:00:00,P2,Paul,Health Care,199.2177,149.1168
2019-10-31 00:00:00,P3,George,Information Technology,94.5562,65.9148
2019-10-31 00:00:00,P4,Ringo,Energy,71.4,39.1608
2019-10-31 00:00:00,P5,John,Information Technology,96.4124,73.157
2019-10-31 00:00:00,P1,Paul,Energy,121.71,73.6078
2019-10-31 00:00:00,P2,George,Information Technology,163.251,92.6296
2019-10-31 00:00:00,P3,Ringo,Health Care,262.591,153.6738
2019-10-31 00:00:00,P4,John,Financials,152.78,110.955698
2019-10-31 00:00:00,P5,Paul,Energy,57.9,37.3772
2019-10-31 00:00:00,P1,George,Real Estate,47.7921,38.073
2019-10-31 00:00:00,P2,Ringo,Information Technology,176.498,128.4976
2019-10-31 00:00:00,P3,John,Information Technology,60.2811,33.8884
2019-10-31 00:00:00,P4,Paul,Consumer Discretionary,98.8482,81.3106
2019-10-31 00:00:00,P5,George,Consumer Staples,47.44,37.8182
2019-10-31 00:00:00,P1,Ringo,Industrials,31.7934,21.3199
2019-10-31 00:00:00,P2,John,Financials,70.55,52.5574
2019-10-31 00:00:00,P3,Paul,Financials,106.985,84.1918
2019-10-31 00:00:00,P4,George,Telecommunication Services,41.846,31.899
2019-10-31 00:00:00,P5,Ringo,Information Technology,131.1,80.115
2019-10-31 00:00:00,P1,John,Information Technology,127.7448,93.59
2019-10-31 00:00:00,P2,Paul,Consumer Discretionary,805.8689,481.3074
2019-10-31 00:00:00,P3,George,Real Estate,201.5152,152.8898
2019-10-31 00:00:00,P4,Ringo,Materials,124.9067,76.90158
2019-10-31 00:00:00,P5,John,Energy,57.73,27.4694
2019-10-31 00:00:00,P1,Paul,Materials,43.6724,34.888
2019-10-31 00:00:00,P2,George,Financials,32.0166,21.6286
2019-10-31 00:00:00,P3,Ringo,Health Care,72.58,47.187
2019-10-31 00:00:00,P4,John,Financials,55.99,40.3466
2019-10-31 00:00:00,P5,Paul,Health Care,253.356576,172.1468
2019-10-31 00:00:00,P1,George,Financials,219.7962,157.7114
2019-10-31 00:00:00,P2,Ringo,Consumer Discretionary,77.0182,40.8366
2019-10-31 00:00:00,P3,John,Health Care,366.8643,239.3944
2019-10-31 00:00:00,P4,Paul,Financials,582.6296,360.64
2019-10-31 00:00:00,P5,George,Financials,31.482,19.453
2019-10-31 00:00:00,P1,Ringo,Industrials,354.221,160.4162
2019-10-31 00:00:00,P2,John,Consumer Discretionary,57.0556,36.7892
2019-10-31 00:00:00,P3,Paul,Real Estate,138.7287,109.6326
2019-10-31 00:00:00,P4,George,Health Care,29.93,22.8242
2019-10-31 00:00:00,P5,Ringo,Financials,75,51.69598
2019-10-31 00:00:00,P1,John,Health Care,66.761,50.0976
2019-10-31 00:00:00,P2,Paul,Information Technology,291.3936,198.5578
2019-10-31 00:00:00,P3,George,Consumer Staples,69.9028,44.5067
2019-10-31 00:00:00,P4,Ringo,Industrials,101.1818,62.1418
2019-10-31 00:00:00,P5,John,Information Technology,35.8288,29.841
2019-10-31 00:00:00,P1,Paul,Energy,29.8657,20.972
2019-10-31 00:00:00,P2,George,Information Technology,46,28.4298
2019-10-31 00:00:00,P3,Ringo,Consumer Staples,64.23,42.63
2019-10-31 00:00:00,P4,John,Financials,106.5,74.529
2019-10-31 00:00:00,P5,Paul,Health Care,86.5776,53.5668
2019-10-31 00:00:00,P1,George,Consumer Discretionary,76.8636,53.2042
2019-10-31 00:00:00,P2,Ringo,Consumer Discretionary,72.7,53.655
2019-10-31 00:00:00,P3,John,Industrials,169.7752,88.5332
2019-10-31 00:00:00,P4,Paul,Financials,141.3108,75.215
2019-10-31 00:00:00,P5,George,Real Estate,46.134,29.8214
2019-10-31 00:00:00,P1,Ringo,Consumer Discretionary,68.6931,51.695
2019-10-31 00:00:00,P2,John,Health Care,145.6983,90.993
2019-10-31 00:00:00,P3,Paul,Health Care,113.5442,63.7294
2019-10-31 00:00:00,P4,George,Utilities,29.841,24.9998
2019-10-31 00:00:00,P5,Ringo,Telecommunication Services,28.1622,12.89778
2019-10-31 00:00:00,P1,John,Health Care,72.3828,50.236466
2019-10-31 00:00:00,P2,Paul,Materials,43.5402,24.5392
2019-10-31 00:00:00,P3,George,Financials,55.6875,36.4168
2019-10-31 00:00:00,P4,Ringo,Consumer Discretionary,400.6534,302.134
2019-10-31 00:00:00,P5,John,Energy,6.4582,2.744
2019-10-31 00:00:00,P1,Paul,Energy,132.5412,100.499
2019-10-31 00:00:00,P2,George,Consumer Discretionary,489.02,257.74
2019-10-31 00:00:00,P3,Ringo,Financials,157.5,127.5666
2019-10-31 00:00:00,P4,John,Consumer Staples,54.1799,42.3458
2019-10-31 00:00:00,P5,Paul,Health Care,222.5874,139.0914
2019-10-31 00:00:00,P1,George,Energy,136.31,87.7002
2019-10-31 00:00:00,P2,Ringo,Financials,82.7998,66.8752
2019-10-31 00:00:00,P3,John,Industrials,168.2604,111.5142
2019-10-31 00:00:00,P4,Paul,Information Technology,42.1204,29.7528
2019-10-31 00:00:00,P5,George,Financials,79.893,55.0172
2019-10-31 00:00:00,P1,Ringo,Financials,47.7477,30.8798
2019-10-31 00:00:00,P2,John,Information Technology,93.1,71.867908
2019-10-31 00:00:00,P3,Paul,Financials,161.37,112.521248
2019-10-31 00:00:00,P4,George,Utilities,50.85,40.2486
2019-10-31 00:00:00,P5,Ringo,Consumer Staples,48.12885,39.4156
2019-10-31 00:00:00,P1,John,Information Technology,80.0728,53.6648
2019-10-31 00:00:00,P2,Paul,Consumer Staples,77.1309,64.9348
2019-10-31 00:00:00,P3,George,Consumer Discretionary,43.12,34.0844
2019-10-31 00:00:00,P4,Ringo,Financials,96.2164,62.7592
2019-10-31 00:00:00,P5,John,Consumer Staples,42.0968,31.5168
2019-10-31 00:00:00,P1,Paul,Energy,161.2809,104.5954
2019-10-31 00:00:00,P2,George,Energy,60.70185,41.4197
2019-10-31 00:00:00,P3,Ringo,Utilities,90.597,71.1774
2019-10-31 00:00:00,P4,John,Consumer Staples,229.5,148.9698
2019-10-31 00:00:00,P5,Paul,Information Technology,35.1,25.7838
2019-10-31 00:00:00,P1,George,Consumer Staples,201.8788,147
2019-10-31 00:00:00,P2,Ringo,Consumer Staples,21.175,13.9552
2019-10-31 00:00:00,P3,John,Real Estate,113.8203,85.1914
2019-10-31 00:00:00,P4,Paul,Information Technology,34.4658,26.8324
2019-10-31 00:00:00,P5,George,Industrials,60.6404,44.5018
2019-10-31 00:00:00,P1,Ringo,Industrials,192.2382,140.953498
2019-10-31 00:00:00,P2,John,Consumer Staples,83.16,65.121
2019-10-31 00:00:00,P3,Paul,Consumer Discretionary,52.7868,28.784168
2019-10-31 00:00:00,P4,George,Health Care,103.7718,77.3906
2019-10-31 00:00:00,P5,Ringo,Consumer Discretionary,101.1111,70.266
2019-10-31 00:00:00,P1,John,Health Care,81.5171,51.4598
2019-10-31 00:00:00,P2,Paul,Industrials,173.6796,104.5856
2019-10-31 00:00:00,P3,George,Industrials,60.1821,42.9338
2019-10-31 00:00:00,P4,Ringo,Health Care,68.98,51.4843
2019-10-31 00:00:00,P5,John,Energy,47.7225,28.218806
2019-10-31 00:00:00,P1,Paul,Real Estate,128.5023,99.07898
2019-10-31 00:00:00,P2,George,Financials,81.93,56.35
2019-10-31 00:00:00,P3,Ringo,Consumer Discretionary,30.5525,15.6702
2019-10-31 00:00:00,P4,John,Consumer Discretionary,28.8882,14.6902
2019-10-31 00:00:00,P5,Paul,Consumer Discretionary,67.83,41.6304
2019-10-31 00:00:00,P1,George,Consumer Discretionary,104.7618,64.6506
2019-10-31 00:00:00,P2,Ringo,Consumer Discretionary,115.4835,64.3174
2019-10-31 00:00:00,P3,John,Utilities,84.447,70.1582
2019-10-31 00:00:00,P4,Paul,Industrials,107.9694,73.9998
2019-10-31 00:00:00,P5,George,Materials,77.08,62.7298
2019-10-31 00:00:00,P1,Ringo,Consumer Staples,127.9165,81.5654
2019-10-31 00:00:00,P2,John,Utilities,116.74,94.6288
2019-10-31 00:00:00,P3,Paul,Utilities,93.636,71.4714
2019-10-31 00:00:00,P4,George,Real Estate,30.14,24.2354
2019-10-31 00:00:00,P5,Ringo,Information Technology,102.95,66.4048
2019-10-31 00:00:00,P1,John,Financials,54.88,31.605
2019-10-31 00:00:00,P2,Paul,Materials,106.1616,74.4996
2019-10-31 00:00:00,P3,George,Industrials,90.7485,68.061
2019-10-31 00:00:00,P4,Ringo,Information Technology,47.9298,31.2522
2019-10-31 00:00:00,P5,John,Materials,137.69,117.2178
2019-10-31 00:00:00,P1,Paul,Utilities,84.2138,57.5848
2019-10-31 00:00:00,P2,George,Health Care,138.48,87.416
2019-10-31 00:00:00,P3,Ringo,Information Technology,129.6999,79.6446
2019-10-31 00:00:00,P4,John,Industrials,73.7055,55.6346
2019-10-31 00:00:00,P5,Paul,Utilities,88.8295,68.2374
2019-10-31 00:00:00,P1,George,Health Care,71.54,23.2946
2019-10-31 00:00:00,P2,Ringo,Energy,116.62,80.3502
2019-10-31 00:00:00,P3,John,Energy,67.1616,46.1874
2019-10-31 00:00:00,P4,Paul,Industrials,148.4902,88.9056
2019-10-31 00:00:00,P5,George,Real Estate,485.4381,354.662
2019-10-31 00:00:00,P1,Ringo,Real Estate,69.0459,54.9486
2019-10-31 00:00:00,P2,John,Real Estate,270.04,209.7494
2019-10-31 00:00:00,P3,Paul,Consumer Staples,135.9652,80.0562
2019-10-31 00:00:00,P4,George,Financials,274.3983,204.6338
2019-10-31 00:00:00,P5,Ringo,Utilities,67.473,54.096
2019-10-31 00:00:00,P1,John,Utilities,43.0967,32.634
2019-10-31 00:00:00,P2,Paul,Consumer Discretionary,162.61,113.239
2019-10-31 00:00:00,P3,George,Industrials,67.54,50.9208
2019-10-31 00:00:00,P4,Ringo,Health Care,85.1547,54.684
2019-10-31 00:00:00,P5,John,Real Estate,88.56,69.9132
2019-10-31 00:00:00,P1,Paul,Energy,88.407,74.529
2019-10-31 00:00:00,P2,George,Information Technology,148.005,112.3374
2019-10-31 00:00:00,P3,Ringo,Information Technology,193.3668,129.7912
2019-10-31 00:00:00,P4,John,Industrials,56.6587,38.9942
2019-10-31 00:00:00,P5,Paul,Real Estate,145.2279,107.5452
2019-10-31 00:00:00,P1,George,Industrials,271.9134,179.2322
2019-10-31 00:00:00,P2,Ringo,Information Technology,102.6135,76.0774
2019-10-31 00:00:00,P3,John,Financials,33.2318,22.736
2019-10-31 00:00:00,P4,Paul,Utilities,35.22,27.3714
2019-10-31 00:00:00,P5,George,Information Technology,145.642,104.076
2019-10-31 00:00:00,P1,Ringo,Information Technology,53.9376,33.075
2019-10-31 00:00:00,P2,John,Industrials,50.8816,36.7598
2019-10-31 00:00:00,P3,Paul,Industrials,62.09,36.294398
2019-10-31 00:00:00,P4,George,Materials,98.7,55.3994
2019-10-31 00:00:00,P5,Ringo,Consumer Discretionary,77.86,27.8516
2019-10-31 00:00:00,P1,John,Consumer Discretionary,13.48,9.9862
2019-10-31 00:00:00,P2,Paul,Industrials,75.9132,53.786712
2019-10-31 00:00:00,P3,George,Industrials,72.8838,54.145
2019-10-31 00:00:00,P4,Ringo,Financials,46.697,36.2698
2019-10-31 00:00:00,P5,John,Materials,19.845,10.829
2019-10-31 00:00:00,P1,Paul,Consumer Discretionary,34.9664,20.5996
2019-10-31 00:00:00,P2,George,Consumer Discretionary,64.3104,47.53
2019-10-31 00:00:00,P3,Ringo,Information Technology,139.3168,96.0008
2019-10-31 00:00:00,P4,John,Industrials,231.8354,178.3012
2019-10-31 00:00:00,P5,Paul,Industrials,30.2841,14.4158
2019-10-31 00:00:00,P1,George,Real Estate,25.4628,18.4534
2019-10-31 00:00:00,P2,Ringo,Consumer Staples,63.73,48.657
2019-10-31 00:00:00,P3,John,Consumer Discretionary,45.8248,31.2816
2019-10-31 00:00:00,P4,Paul,Consumer Discretionary,108.8275,78.2628
2019-10-31 00:00:00,P5,George,Health Care,87.7492,62.48382
2019-10-31 00:00:00,P1,Ringo,Information Technology,110.9948,74.9406
2019-10-31 00:00:00,P2,John,Financials,273.79,205.4276
2019-10-31 00:00:00,P3,Paul,Consumer Discretionary,36.456,28.2338
2019-10-31 00:00:00,P4,George,Industrials,295.16355,151.9
2019-10-31 00:00:00,P5,Ringo,Energy,58.4386,37.41738
2019-10-31 00:00:00,P1,John,Consumer Discretionary,25.73,18.522
2019-10-31 00:00:00,P2,Paul,Consumer Discretionary,62.132,43.6296
2019-10-31 00:00:00,P3,George,Information Technology,157.4566,102.0768
2019-10-31 00:00:00,P4,Ringo,Financials,58.016,45.423
2019-10-31 00:00:00,P5,John,Consumer Discretionary,115.038,86.1616
2019-10-31 00:00:00,P1,Paul,Health Care,106.84,69.7564
2019-10-31 00:00:00,P2,George,Real Estate,32.9966,22.344
2019-10-31 00:00:00,P3,Ringo,Energy,75.7702,41.3168
2019-10-31 00:00:00,P4,John,Health Care,92.56005,63.9744
2019-10-31 00:00:00,P5,Paul,Energy,56.5896,36.505
2019-10-31 00:00:00,P1,George,Information Technology,25.3776,12.5587
2019-10-31 00:00:00,P2,Ringo,Consumer Discretionary,86.3478,54.6742
2019-10-31 00:00:00,P3,John,Health Care,45.864,35.0448
2019-10-31 00:00:00,P4,Paul,Consumer Discretionary,211.7571,134.0836
2019-10-31 00:00:00,P5,George,Industrials,168.4326,116.9238
2019-10-31 00:00:00,P1,Ringo,Consumer Staples,37.24,29.155
2019-10-31 00:00:00,P2,John,Real Estate,21.53,16.9148
2019-10-31 00:00:00,P3,Paul,Information Technology,23.618,15.0822
2019-10-31 00:00:00,P4,George,Health Care,296.2835,185.2298
2019-10-31 00:00:00,P5,Ringo,Financials,16.3647,11.8972
2019-10-31 00:00:00,P1,John,Industrials,248.3712,179.7516
2019-10-31 00:00:00,P2,Paul,Health Care,196.7427,137.8174
2019-10-31 00:00:00,P3,George,Industrials,49.6819,37.0636
2019-10-31 00:00:00,P4,Ringo,Industrials,182.6514,123.9896
2019-10-31 00:00:00,P5,John,Health Care,251.4597,154.859894
2019-10-31 00:00:00,P1,Paul,Health Care,156.213,82.5258
2019-10-31 00:00:00,P2,George,Industrials,97.67,75.7148
2019-10-31 00:00:00,P3,Ringo,Information Technology,51.867,32.5654
2019-10-31 00:00:00,P4,John,Financials,77.660556,55.664
2019-10-31 00:00:00,P5,Paul,Information Technology,184.6179,136.3474
2019-10-31 00:00:00,P1,George,Materials,66.94,48.608
2019-10-31 00:00:00,P2,Ringo,Consumer Discretionary,25.4529,17.934
2019-10-31 00:00:00,P3,John,Materials,158.974,113.974
2019-10-31 00:00:00,P4,Paul,Information Technology,170.59,109.662
2019-10-31 00:00:00,P5,George,Health Care,442.96,228.4443014
2019-10-31 00:00:00,P1,Ringo,Financials,37.6614,28.7728
2019-10-31 00:00:00,P2,John,Health Care,111.7767,74.4212
2019-10-31 00:00:00,P3,Paul,Real Estate,41.9453,31.409
2019-10-31 00:00:00,P4,George,Industrials,129.0198,81.683
2019-10-31 00:00:00,P5,Ringo,Industrials,70.7364,48.3238
2019-10-31 00:00:00,P1,John,Consumer Staples,146.5536,97.5737
2019-10-31 00:00:00,P2,Paul,Health Care,145.3536,110.887
2019-10-31 00:00:00,P3,George,Industrials,45.2574,33.8198
2019-10-31 00:00:00,P4,Ringo,Financials,117.3529,80.0023
2019-10-31 00:00:00,P5,John,Information Technology,31.5792,23.3926
2019-10-31 00:00:00,P1,Paul,Industrials,114.85,79.9092
2019-10-31 00:00:00,P2,George,Consumer Staples,76.69,57.5848
2019-10-31 00:00:00,P3,Ringo,Financials,22.22,15.9544
2019-10-31 00:00:00,P4,John,Consumer Staples,138.9342,107.4766
2019-10-31 00:00:00,P5,Paul,Real Estate,24.647,14.0434
2019-10-31 00:00:00,P1,George,Energy,23.205,16.2288
2019-10-31 00:00:00,P2,Ringo,Information Technology,121.65,84.6034
2019-10-31 00:00:00,P3,John,Consumer Discretionary,69.8314,34.4568
2019-10-31 00:00:00,P4,Paul,Consumer Staples,99.7254,70.609
2019-10-31 00:00:00,P5,George,Consumer Staples,34.75,19.2962
2019-10-31 00:00:00,P1,Ringo,Consumer Discretionary,63.1,34.3
2019-10-31 00:00:00,P2,John,Industrials,214.3309,156.2414
2019-10-31 00:00:00,P3,Paul,Health Care,185.3493,127.68616
2019-10-31 00:00:00,P4,George,Information Technology,219.7,110.934236
2019-10-31 00:00:00,P5,Ringo,Consumer Discretionary,53.8706,41.16
2019-10-31 00:00:00,P1,John,Consumer Discretionary,71.4483,42.77411194
2019-10-31 00:00:00,P2,Paul,Financials,28.017,21.7854
2019-10-31 00:00:00,P3,George,Health Care,90.8718,74.1958
2019-10-31 00:00:00,P4,Ringo,Financials,88.4136,60.221
2019-10-31 00:00:00,P5,John,Consumer Discretionary,42.982702,27.293
2019-10-31 00:00:00,P1,Paul,Industrials,358.1721,251.272
2019-10-31 00:00:00,P2,George,Financials,53.0541,44.1098
2019-10-31 00:00:00,P3,Ringo,Consumer Discretionary,111.1596,69.3448
2019-10-31 00:00:00,P4,John,Materials,119.511,76.4498
2019-10-31 00:00:00,P5,Paul,Financials,195.7885,138.2976
2019-10-31 00:00:00,P1,George,Real Estate,70.4273,51.0776
2019-10-31 00:00:00,P2,Ringo,Consumer Discretionary,34.4046,17.0569
2019-10-31 00:00:00,P3,John,Energy,19.9104,10.339
2019-10-31 00:00:00,P4,Paul,Energy,74.2653,46.4422
2019-10-31 00:00:00,P5,George,Consumer Discretionary,152.1942,83.66505
2019-10-31 00:00:00,P1,Ringo,Financials,87.4054,67.9434
2019-10-31 00:00:00,P2,John,Materials,239.4336,187.2682
2019-10-31 00:00:00,P3,Paul,Industrials,45.98055,30.6642
2019-10-31 00:00:00,P4,George,Information Technology,177.11,103.684
2019-10-31 00:00:00,P5,Ringo,Consumer Discretionary,25.774,12.4558
2019-10-31 00:00:00,P1,John,Consumer Staples,110.7667,88.445
2019-10-31 00:00:00,P2,Paul,Consumer Discretionary,178.7,121.8728
2019-10-31 00:00:00,P3,George,Health Care,177.0714,131.1436
2019-10-31 00:00:00,P4,Ringo,Health Care,88.8228,73.9312
2019-10-31 00:00:00,P5,John,Health Care,65.464,52.5574
2019-10-31 00:00:00,P1,Paul,Financials,55.4484,43.6884
2019-10-31 00:00:00,P2,George,Health Care,683.3148,450.1532
2019-10-31 00:00:00,P3,Ringo,Consumer Discretionary,39.1782,24.647
2019-10-31 00:00:00,P4,John,Consumer Discretionary,70.6495,31.7324
2019-10-31 00:00:00,P5,Paul,Information Technology,100.1617,68.3648
2019-10-31 00:00:00,P1,George,Information Technology,50.8878,22.1872
2019-10-31 00:00:00,P2,Ringo,Information Technology,96.07,61.9556
2019-10-31 00:00:00,P3,John,Real Estate,112.0595,85.211
2019-10-31 00:00:00,P4,Paul,Consumer Discretionary,292.587,205.702
2019-10-31 00:00:00,P5,George,Consumer Staples,102.14,74.2742
2019-10-31 00:00:00,P1,Ringo,Consumer Staples,47.7023,38.4062
2019-10-31 00:00:00,P2,John,Materials,121.9185,104.8306
2019-10-31 00:00:00,P3,Paul,Consumer Staples,70.91715,40.1996
2019-10-31 00:00:00,P4,George,Financials,170.5746,104.3504
2019-10-31 00:00:00,P5,Ringo,Financials,59.211,39.2588
2019-10-31 00:00:00,P1,John,Information Technology,109.9356,75.6854
2019-10-31 00:00:00,P2,Paul,Health Care,47.3418,28.8022
2019-10-31 00:00:00,P3,George,Financials,81.6242,64.6604
2019-10-31 00:00:00,P4,Ringo,Energy,42.31395,29.302
2019-10-31 00:00:00,P5,John,Financials,16.97,11.25138
2019-10-31 00:00:00,P1,Paul,Information Technology,64.700499,36.6814
2019-10-31 00:00:00,P2,George,Information Technology,281.0738,135.4948
2019-10-31 00:00:00,P3,Ringo,Consumer Discretionary,55.6308,23.373
2019-10-31 00:00:00,P4,John,Energy,44.6148,23.9218
2019-10-31 00:00:00,P5,Paul,Materials,42.04,30.7916
2019-10-31 00:00:00,P1,George,Consumer Discretionary,17.4629,11.76
2019-10-31 00:00:00,P2,Ringo,Consumer Discretionary,18.054,12.103
2019-10-31 00:00:00,P3,John,Utilities,158.0436,121.6964
2019-10-31 00:00:00,P4,Paul,Industrials,46.1873,33.5356
2019-10-31 00:00:00,P5,George,Consumer Discretionary,68.1417,49.343
2019-10-31 00:00:00,P1,Ringo,Utilities,27.2048,21.4914
2019-10-31 00:00:00,P2,John,Energy,40.392,22.5253
2019-10-31 00:00:00,P3,Paul,Consumer Discretionary,54.06,37.036552
2019-10-31 00:00:00,P4,George,Industrials,158.721399,107.0846
2019-10-31 00:00:00,P5,Ringo,Financials,106.7318,81.5066
2019-10-31 00:00:00,P1,John,Industrials,342.1964,227.3404
2019-10-31 00:00:00,P2,Paul,Consumer Discretionary,62.7096,46.0208
2019-10-31 00:00:00,P3,George,Utilities,29.4822,14.2296
2019-10-31 00:00:00,P4,Ringo,Materials,71.8896,50.6366
2019-10-31 00:00:00,P5,John,Information Technology,251.7627,93.2666
2019-10-31 00:00:00,P1,Paul,Consumer Discretionary,284.8146,166.0414
2019-10-31 00:00:00,P2,George,Energy,77.3091,56.056
2019-10-31 00:00:00,P3,Ringo,Consumer Discretionary,87.5771,64.0136
2019-10-31 00:00:00,P4,John,Energy,61.9736,46.1972
2019-10-31 00:00:00,P5,Paul,Information Technology,54.2028,39.2098
2019-10-31 00:00:00,P1,George,Industrials,78.8931,60.6914
2019-10-31 00:00:00,P2,Ringo,Materials,128.508968,86.7006
2019-10-31 00:00:00,P3,John,Industrials,210.672,142.4724
2019-10-31 00:00:00,P4,Paul,Health Care,47.3291,31.4286
2019-10-31 00:00:00,P5,George,Information Technology,71.638,53.116
2019-10-31 00:00:00,P1,Ringo,Information Technology,85.4568,39.1216
2019-10-31 00:00:00,P2,John,Industrials,74.0916,56.4774
2019-10-31 00:00:00,P3,Paul,Financials,19.9386,15.6457
2019-10-31 00:00:00,P4,George,Consumer Staples,124.9602,102.6746
2019-10-31 00:00:00,P5,Ringo,Health Care,86.1798,51.5774
2019-10-31 00:00:00,P1,John,Health Care,94.9707,62.4064
2019-10-31 00:00:00,P2,Paul,Health Care,40.2186,31.0366
2019-10-31 00:00:00,P3,George,Utilities,72.2857,37.681
2019-10-31 00:00:00,P4,Ringo,Consumer Staples,123.55,94.7268
2019-10-31 00:00:00,P5,John,Energy,107.47,73.6323
2019-10-31 00:00:00,P1,Paul,Utilities,94.3296,72.3338
2019-10-31 00:00:00,P2,George,Energy,195.8334,122.9508
2019-10-31 00:00:00,P3,Ringo,Financials,156.8686,112.945
2019-10-31 00:00:00,P4,John,Consumer Discretionary,116.9434,64.7388
2019-10-31 00:00:00,P5,Paul,Materials,120.849003,97.5786
2019-10-31 00:00:00,P1,George,Utilities,39.798,28.6209
2019-10-31 00:00:00,P2,Ringo,Materials,165.2805,113.2194
2019-10-31 00:00:00,P3,John,Consumer Discretionary,2047.3101,1557.22
2019-10-31 00:00:00,P4,Paul,Financials,76.34085,57.761298
2019-10-31 00:00:00,P5,George,Consumer Staples,95.6167,78.498
2019-10-31 00:00:00,P1,Ringo,Financials,59.415,36.1032
2019-10-31 00:00:00,P2,John,Real Estate,68.8806,47.7162
2019-10-31 00:00:00,P3,Paul,Financials,128.4114,95.9224
2019-10-31 00:00:00,P4,George,Utilities,52.2144,40.8366
2019-10-31 00:00:00,P5,Ringo,Real Estate,234.5321,177.306892
2019-10-31 00:00:00,P1,John,Consumer Discretionary,34.8579,20.6388
2019-10-31 00:00:00,P2,Paul,Consumer Discretionary,154.8008,82.8394
2019-10-31 00:00:00,P3,George,Information Technology,83.5352,61.4264
2019-10-31 00:00:00,P4,Ringo,Information Technology,67.8944,47.9416
2019-10-31 00:00:00,P5,John,Industrials,39.70395,29.6254
2019-10-31 00:00:00,P1,Paul,Health Care,114.09465,88.298
2019-10-31 00:00:00,P2,George,Energy,34.4309,12.446
2019-10-31 00:00:00,P3,Ringo,Financials,97.118,69.923
2019-10-31 00:00:00,P4,John,Industrials,217.719,144.9028
2019-10-31 00:00:00,P5,Paul,Real Estate,62.328,47.9122
2019-10-31 00:00:00,P1,George,Information Technology,138.4854,76.9104
2019-10-31 00:00:00,P2,Ringo,Real Estate,72.05,55.5268
2019-10-31 00:00:00,P3,John,Health Care,548.987318,313.11
2019-10-31 00:00:00,P4,Paul,Financials,20.298,12.74
2019-10-31 00:00:00,P5,George,Industrials,69.4,56.3794
2019-10-31 00:00:00,P1,Ringo,Health Care,102.6844,65.6992
2019-10-31 00:00:00,P2,John,Industrials,61.1959,42.0616
2019-10-31 00:00:00,P3,Paul,Industrials,208.6128,144.7166
2019-10-31 00:00:00,P4,George,Industrials,136.8374,88.102
2019-10-31 00:00:00,P5,Ringo,Industrials,287.51085,187.3956
2019-10-31 00:00:00,P1,John,Consumer Discretionary,83.9468,51.793
2019-10-31 00:00:00,P2,Paul,Consumer Discretionary,135.65,91.532
2019-10-31 00:00:00,P3,George,Financials,185.38,122.1472
2019-10-31 00:00:00,P4,Ringo,Information Technology,113.3748,78.0374
2019-10-31 00:00:00,P5,John,Real Estate,179.4467,101.4398
2019-10-31 00:00:00,P1,Paul,Utilities,72.7056,34.6038
2019-10-31 00:00:00,P2,George,Energy,81.8829,59.7996
2019-10-31 00:00:00,P3,Ringo,Consumer Discretionary,87.9813,63.5726
2019-10-31 00:00:00,P4,John,Information Technology,57.579,29.988
2019-10-31 00:00:00,P5,Paul,Materials,51.6324,40.3956
2019-10-31 00:00:00,P1,George,Utilities,122.975,98.6174
2019-10-31 00:00:00,P2,Ringo,Materials,426.447,295.969898
2019-10-31 00:00:00,P3,John,Consumer Discretionary,76.3812,45.1682
2019-10-31 00:00:00,P4,Paul,Real Estate,187.35,147.147
2019-10-31 00:00:00,P5,George,Information Technology,115.297,88.7194
2019-10-31 00:00:00,P1,Ringo,Real Estate,116.4934,89.376
2019-10-31 00:00:00,P2,John,Consumer Discretionary,185.47,138.0134
2019-10-31 00:00:00,P3,Paul,Utilities,52.9749,41.7774
